subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
PHIPO:0000137	increased protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000066	increased protein-protein interaction	semapv:LogicalReasoning
PHIPO:0000138	altered protein binding specificity	semapv:crossSpeciesExactMatch	UPHENO:7000102	altered protein binding specificity	semapv:LogicalReasoning
PHIPO:0000140	decreased duration of protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000109	decreased duration of protein-protein interaction	semapv:LogicalReasoning
PHIPO:0000141	decreased extent and duration of protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000108	decreased extent and duration of protein-protein interaction	semapv:LogicalReasoning
PHIPO:0000143	DNA binding phenotype	semapv:crossSpeciesExactMatch	UPHENO:7000040	dna binding phenotype	semapv:LogicalReasoning
PHIPO:0000144	normal protein complex binding	semapv:crossSpeciesExactMatch	UPHENO:7000103	normal protein complex binding	semapv:LogicalReasoning
PHIPO:0000146	normal DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000041	normal dna binding	semapv:LogicalReasoning
PHIPO:0000148	altered DNA binding specificity	semapv:crossSpeciesExactMatch	UPHENO:7000092	altered dna binding specificity	semapv:LogicalReasoning
PHIPO:0000149	decreased DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000043	decreased dna binding	semapv:LogicalReasoning
PHIPO:0000150	increased DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000042	increased dna binding	semapv:LogicalReasoning
PHIPO:0000151	abnormal multiple protein binding to DNA	semapv:crossSpeciesExactMatch	UPHENO:7000116	multiple protein binding to dna	semapv:LogicalReasoning
PHIPO:0000158	binding phenotype	semapv:crossSpeciesExactMatch	UPHENO:0083008	binding phenotype	semapv:LogicalReasoning
PHIPO:0000159	normal subcellular component	semapv:crossSpeciesExactMatch	UPHENO:7000063	normal subcellular component	semapv:LogicalReasoning
PHIPO:0000235	localization phenotype	semapv:crossSpeciesExactMatch	UPHENO:0049927	localization phenotype	semapv:LogicalReasoning
PHIPO:0000237	protein localization phenotype	semapv:crossSpeciesExactMatch	UPHENO:0049934	protein localization phenotype	semapv:LogicalReasoning
PHIPO:0000249	RNA localization phenotype	semapv:crossSpeciesExactMatch	UPHENO:7000099	rna localization phenotype	semapv:LogicalReasoning
PHIPO:0000253	normal RNA localization	semapv:crossSpeciesExactMatch	UPHENO:7000083	normal rna localization	semapv:LogicalReasoning
PHIPO:0000256	transport phenotype	semapv:crossSpeciesExactMatch	UPHENO:0049724	transport phenotype	semapv:LogicalReasoning
PHIPO:0000259	normal protein transport	semapv:crossSpeciesExactMatch	UPHENO:7000107	normal protein transport	semapv:LogicalReasoning
PHIPO:0000269	normal protein localization	semapv:crossSpeciesExactMatch	UPHENO:7000089	normal protein localization	semapv:LogicalReasoning
PHIPO:0000271	normal protein localization to nucleus	semapv:crossSpeciesExactMatch	UPHENO:7000115	normal protein localization to nucleus	semapv:LogicalReasoning
PHIPO:0000286	normal cellular pigment accumulation	semapv:crossSpeciesExactMatch	UPHENO:7000051	normal cellular pigment accumulation	semapv:LogicalReasoning
PHIPO:0000328	normal cellular component organization	semapv:crossSpeciesExactMatch	UPHENO:7000113	normal cellular component organization	semapv:LogicalReasoning
PHIPO:0000404	abnormal cell phenotype	semapv:crossSpeciesExactMatch	UPHENO:0086172	cell phenotype	semapv:LogicalReasoning
PHIPO:0000407	cellular component organization phenotype	semapv:crossSpeciesExactMatch	UPHENO:0050021	cellular component organization phenotype	semapv:LogicalReasoning
PHIPO:0000411	molecular function phenotype	semapv:crossSpeciesExactMatch	UPHENO:7000039	molecular function phenotype	semapv:LogicalReasoning
PHIPO:0000416	normal molecular function	semapv:crossSpeciesExactMatch	UPHENO:7000049	normal molecular function	semapv:LogicalReasoning
PHIPO:0000432	catalytic activity phenotype	semapv:crossSpeciesExactMatch	UPHENO:0031742	catalytic activity phenotype	semapv:LogicalReasoning
PHIPO:0000433	normal catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:7000044	normal catalytic activity	semapv:LogicalReasoning
PHIPO:0000436	decreased catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:0066897	decreased catalytic activity	semapv:LogicalReasoning
PHIPO:0000438	altered substrate specificity	semapv:crossSpeciesExactMatch	UPHENO:7000086	altered substrate specificity	semapv:LogicalReasoning
PHIPO:0000518	lipid droplets present in normal numbers	semapv:crossSpeciesExactMatch	UPHENO:7000118	lipid droplets present in normal numbers	semapv:LogicalReasoning
PHIPO:0000930	cellular process phenotype	semapv:crossSpeciesExactMatch	UPHENO:0050121	cellular process phenotype	semapv:LogicalReasoning
PHIPO:0000932	normal cellular process	semapv:crossSpeciesExactMatch	UPHENO:7000037	normal cellular process	semapv:LogicalReasoning
PHIPO:0000936	cell lysis	semapv:crossSpeciesExactMatch	UPHENO:7000077	cell lysis	semapv:LogicalReasoning
PHIPO:0000938	vegetative cell lysis	semapv:crossSpeciesExactMatch	UPHENO:7000038	vegetative cell lysis	semapv:LogicalReasoning
PHIPO:0000972	abolished protein localization to autophagosome	semapv:crossSpeciesExactMatch	UPHENO:0083632	absent protein localization in autophagosome	semapv:LogicalReasoning
PHIPO:0000982	normal meiosis	semapv:crossSpeciesExactMatch	UPHENO:7000036	normal meiosis	semapv:LogicalReasoning
PHIPO:0001008	abnormal transport during vegetative growth	semapv:crossSpeciesExactMatch	UPHENO:7000112	transport during vegetative growth	semapv:LogicalReasoning
PHIPO:0001009	abnormal vesicle-mediated transport during vegetative growth	semapv:crossSpeciesExactMatch	UPHENO:7000028	vesicle-mediated transport during vegetative growth	semapv:LogicalReasoning
PHIPO:0001010	normal vesicle-mediated transport during vegetative growth	semapv:crossSpeciesExactMatch	UPHENO:7000114	normal vesicle-mediated transport during vegetative growth	semapv:LogicalReasoning
PHIPO:0001011	normal transport	semapv:crossSpeciesExactMatch	UPHENO:7000058	normal transport	semapv:LogicalReasoning
PHIPO:0001028	abolished protein localization to plasma membrane	semapv:crossSpeciesExactMatch	UPHENO:0083612	absent protein localization in plasma membrane	semapv:LogicalReasoning
PHIPO:0001038	normal level of substance in cell	semapv:crossSpeciesExactMatch	UPHENO:7000059	normal level of substance in cell	semapv:LogicalReasoning
PHIPO:0001064	normal RNA level	semapv:crossSpeciesExactMatch	UPHENO:7000054	normal rna level	semapv:LogicalReasoning
PHIPO:0001074	sensitive to iron ion starvation	semapv:crossSpeciesExactMatch	UPHENO:7000072	sensitive to iron ion starvation	semapv:LogicalReasoning
PHIPO:0001096	resistance to stress	semapv:crossSpeciesExactMatch	UPHENO:7000073	resistance to stress	semapv:LogicalReasoning
PHIPO:0001098	sensitive to stress	semapv:crossSpeciesExactMatch	UPHENO:7000078	sensitive to stress	semapv:LogicalReasoning
PHIPO:0001153	hyphal hyper branching	semapv:crossSpeciesExactMatch	UPHENO:7000128	hyphal hyper branching; increased hyphal branching	semapv:LogicalReasoning
PHIPO:0001205	abnormal filament morphology	semapv:crossSpeciesExactMatch	UPHENO:7000030	filament morphology	semapv:LogicalReasoning
PHIPO:0001210	normal hyphal growth	semapv:crossSpeciesExactMatch	UPHENO:7000130	normal hyphal growth	semapv:LogicalReasoning
PHIPO:0001213	abolished hyphal growth	semapv:crossSpeciesExactMatch	UPHENO:7000129	abolished hyphal growth	semapv:LogicalReasoning
PHIPO:0001215	abnormal hyphal growth	semapv:crossSpeciesExactMatch	UPHENO:7000127	hyphal growth	semapv:LogicalReasoning
PHIPO:0001270	sensitive to calcium ion starvation	semapv:crossSpeciesExactMatch	UPHENO:7000062	sensitive to calcium ion starvation	semapv:LogicalReasoning
PHIPO:0001272	stunted growth	semapv:crossSpeciesExactMatch	UPHENO:0082952	decreased asexual reproduction	semapv:LogicalReasoning
PHIPO:0001279	abolished peptidase activity	semapv:crossSpeciesExactMatch	UPHENO:7000045	abolished peptidase activity	semapv:LogicalReasoning
PHIPO:0001287	normal growth on tolnaftate	semapv:crossSpeciesExactMatch	UPHENO:7000126	normal growth on tolnaftate	semapv:LogicalReasoning
PHIPO:0001289	sensitive to tolnaftate	semapv:crossSpeciesExactMatch	UPHENO:7000125	sensitive to tolnaftate	semapv:LogicalReasoning
PHIPO:0001303	sensitive to osmotic stress	semapv:crossSpeciesExactMatch	UPHENO:7000032	sensitive to osmotic stress	semapv:LogicalReasoning
PHIPO:0001304	resistance to salt stress	semapv:crossSpeciesExactMatch	UPHENO:7000055	resistance to salt stress	semapv:LogicalReasoning
PHIPO:0001306	sensitive to salt stress	semapv:crossSpeciesExactMatch	UPHENO:7000033	sensitive to salt stress	semapv:LogicalReasoning
PHIPO:0001307	sensitive to non-ionic osmotic stress	semapv:crossSpeciesExactMatch	UPHENO:7000080	sensitive to non-ionic osmotic stress	semapv:LogicalReasoning
PHIPO:0001309	normal growth on benomyl	semapv:crossSpeciesExactMatch	UPHENO:7000069	normal growth on benomyl	semapv:LogicalReasoning
PHIPO:0001310	normal growth on carbendazim	semapv:crossSpeciesExactMatch	UPHENO:7000068	normal growth on carbendazim	semapv:LogicalReasoning
PHIPO:0001340	resistance to nocodazole	semapv:crossSpeciesExactMatch	UPHENO:7000082	resistance to nocodazole	semapv:LogicalReasoning
PHIPO:0001341	normal growth on thiabendazole	semapv:crossSpeciesExactMatch	UPHENO:7000056	normal growth on thiabendazole	semapv:LogicalReasoning
PHIPO:0001352	normal growth on amphotericin B	semapv:crossSpeciesExactMatch	UPHENO:7000057	normal growth on amphotericin b	semapv:LogicalReasoning
PHIPO:0001378	resistance to tacrolimus	semapv:crossSpeciesExactMatch	UPHENO:7000064	resistance to tacrolimus	semapv:LogicalReasoning
PHIPO:0001379	sensitive to tacrolimus	semapv:crossSpeciesExactMatch	UPHENO:7000025	sensitive to tacrolimus	semapv:LogicalReasoning
PHIPO:0001380	normal growth on tacrolimus	semapv:crossSpeciesExactMatch	UPHENO:7000065	normal growth on tacrolimus	semapv:LogicalReasoning
PHIPO:0001381	sensitive to iron	semapv:crossSpeciesExactMatch	UPHENO:7000110	sensitive to iron	semapv:LogicalReasoning
PHIPO:0001398	sensitive to oxidative stress	semapv:crossSpeciesExactMatch	UPHENO:7000050	sensitive to oxidative stress	semapv:LogicalReasoning
PHIPO:0001428	normal growth on brefeldin A	semapv:crossSpeciesExactMatch	UPHENO:7000070	normal growth on brefeldin a	semapv:LogicalReasoning
PHIPO:0001429	normal growth on fluconazole	semapv:crossSpeciesExactMatch	UPHENO:7000094	normal growth on fluconazole	semapv:LogicalReasoning
PHIPO:0001436	normal growth on caspofungin	semapv:crossSpeciesExactMatch	UPHENO:7000071	normal growth on caspofungin	semapv:LogicalReasoning
PHIPO:0001437	normal growth on terbinafine	semapv:crossSpeciesExactMatch	UPHENO:7000075	normal growth on terbinafine	semapv:LogicalReasoning
PLANP:0000006	abnormal zygote	semapv:crossSpeciesExactMatch	UPHENO:7001030	zygote	semapv:LogicalReasoning
PLANP:0000012	abnormal pharynx musculature	semapv:crossSpeciesExactMatch	UPHENO:0075791	musculature of pharynx phenotype	semapv:LogicalReasoning
PLANP:0000015	abnormal nucleolus	semapv:crossSpeciesExactMatch	UPHENO:0067701	morphology of nucleolus phenotype	semapv:LogicalReasoning
PLANP:0000023	abnormal oviduct	semapv:crossSpeciesExactMatch	UPHENO:0004709	oviduct phenotype	semapv:LogicalReasoning
PLANP:0000036	abnormal tail	semapv:crossSpeciesExactMatch	UPHENO:0003383	post-anal tail phenotype	semapv:LogicalReasoning
PLANP:0000042	abnormal proximal tubule	semapv:crossSpeciesExactMatch	UPHENO:7001031	proximal tubule	semapv:LogicalReasoning
PLANP:0000045	abnormal glial cell	semapv:crossSpeciesExactMatch	UPHENO:7001032	glial cell	semapv:LogicalReasoning
PLANP:0000046	abnormal eye	semapv:crossSpeciesExactMatch	UPHENO:0005097	camera-type eye phenotype	semapv:LogicalReasoning
PLANP:0000047	abnormal goblet cell	semapv:crossSpeciesExactMatch	UPHENO:7001033	goblet cell	semapv:LogicalReasoning
PLANP:0000050	abnormal bipolar neuron	semapv:crossSpeciesExactMatch	UPHENO:7001034	bipolar neuron	semapv:LogicalReasoning
PLANP:0000051	abnormal definitive pharynx	semapv:crossSpeciesExactMatch	UPHENO:0002737	chordate pharynx phenotype	semapv:LogicalReasoning
PLANP:0000060	abnormal head	semapv:crossSpeciesExactMatch	UPHENO:0002844	head phenotype	semapv:LogicalReasoning
PLANP:0000094	abnormal cell-cell adhesion	semapv:crossSpeciesExactMatch	UPHENO:0051300	cell-cell adhesion phenotype	semapv:LogicalReasoning
PLANP:0000095	abnormal nuclear pore	semapv:crossSpeciesExactMatch	UPHENO:0082545	nuclear pore phenotype	semapv:LogicalReasoning
PLANP:0000104	abnormal oocyte	semapv:crossSpeciesExactMatch	UPHENO:7001035	oocyte	semapv:LogicalReasoning
PLANP:0000108	abnormal gamete	semapv:crossSpeciesExactMatch	UPHENO:7001036	gamete	semapv:LogicalReasoning
PLANP:0000116	abnormal embryonic structure	semapv:crossSpeciesExactMatch	UPHENO:0002571	embryonic structure phenotype	semapv:LogicalReasoning
PLANP:0000125	abnormal optic chiasm	semapv:crossSpeciesExactMatch	UPHENO:0004794	optic chiasma phenotype	semapv:LogicalReasoning
PLANP:0000132	abnormal spermatogonium	semapv:crossSpeciesExactMatch	UPHENO:7000993	spermatogonia morphology; spermatogonium	semapv:LogicalReasoning
PLANP:0000138	abnormal extraembryonic structure	semapv:crossSpeciesExactMatch	UPHENO:0005166	extraembryonic structure phenotype	semapv:LogicalReasoning
PLANP:0000143	abnormal neural progenitor	semapv:crossSpeciesExactMatch	UPHENO:7001037	neural progenitor; neural progenitor cell	semapv:LogicalReasoning
PLANP:0000145	abnormal plasma membrane	semapv:crossSpeciesExactMatch	UPHENO:7001038	plasma membrane	semapv:LogicalReasoning
PLANP:0000153	abnormal anterior-posterior axis	semapv:crossSpeciesExactMatch	UPHENO:7001039	anterior-posterior axis	semapv:LogicalReasoning
PLANP:0000161	abnormal gonad	semapv:crossSpeciesExactMatch	UPHENO:0003056	gonad phenotype	semapv:LogicalReasoning
PLANP:0000179	abnormal ovary	semapv:crossSpeciesExactMatch	UPHENO:0004708	ovary phenotype	semapv:LogicalReasoning
PLANP:0000188	abnormal efferent neuron	semapv:crossSpeciesExactMatch	UPHENO:7001040	efferent neuron	semapv:LogicalReasoning
PLANP:0000198	abnormal visual system	semapv:crossSpeciesExactMatch	UPHENO:0003410	visual system phenotype	semapv:LogicalReasoning
PLANP:0000199	abnormal nervous system	semapv:crossSpeciesExactMatch	UPHENO:0004523	nervous system phenotype	semapv:LogicalReasoning
PLANP:0000200	abnormal nucleus	semapv:crossSpeciesExactMatch	UPHENO:0082548	cell nucleus phenotype	semapv:LogicalReasoning
PLANP:0000202	abnormal anatomical system	semapv:crossSpeciesExactMatch	UPHENO:0002963	anatomical system phenotype	semapv:LogicalReasoning
PLANP:0000213	abnormal left-right axis	semapv:crossSpeciesExactMatch	UPHENO:7001041	left-right axis	semapv:LogicalReasoning
PLANP:0000215	abnormal blastomere	semapv:crossSpeciesExactMatch	UPHENO:7001042	blastomere	semapv:LogicalReasoning
PLANP:0000221	abnormal spermatid	semapv:crossSpeciesExactMatch	UPHENO:7001043	spermatid	semapv:LogicalReasoning
PLANP:0000232	abnormal cytoplasm	semapv:crossSpeciesExactMatch	UPHENO:7001044	cytoplasm	semapv:LogicalReasoning
PLANP:0000238	abnormal central nervous system	semapv:crossSpeciesExactMatch	UPHENO:0004521	central nervous system phenotype	semapv:LogicalReasoning
PLANP:0000242	abnormal motor neuron	semapv:crossSpeciesExactMatch	UPHENO:7001045	motor neuron	semapv:LogicalReasoning
PLANP:0000261	abnormal anatomical region	semapv:crossSpeciesExactMatch	UPHENO:7001046	anatomical region	semapv:LogicalReasoning
PLANP:0000270	abnormal primordium	semapv:crossSpeciesExactMatch	UPHENO:0004482	primordium phenotype	semapv:LogicalReasoning
PLANP:0000280	abnormal testis	semapv:crossSpeciesExactMatch	UPHENO:0002940	testis phenotype	semapv:LogicalReasoning
PLANP:0000283	abnormal stem cell	semapv:crossSpeciesExactMatch	UPHENO:7001047	stem cell	semapv:LogicalReasoning
PLANP:0000288	abnormal germ cell	semapv:crossSpeciesExactMatch	UPHENO:7001048	germ cell	semapv:LogicalReasoning
PLANP:0000289	abnormal embryo	semapv:crossSpeciesExactMatch	UPHENO:0004900	embryo phenotype	semapv:LogicalReasoning
PLANP:0000290	abnormal anterior commissure	semapv:crossSpeciesExactMatch	UPHENO:7001049	anterior commissure	semapv:LogicalReasoning
PLANP:0000298	abnormal vacuole	semapv:crossSpeciesExactMatch	UPHENO:7000079	vacuole	semapv:LogicalReasoning
PLANP:0000299	abnormal proximal-distal axis	semapv:crossSpeciesExactMatch	UPHENO:7001050	proximal-distal axis	semapv:LogicalReasoning
PLANP:0000304	abnormal progenitor cell	semapv:crossSpeciesExactMatch	UPHENO:7001051	progenitor cell	semapv:LogicalReasoning
PLANP:0000310	abnormal epithelial cell	semapv:crossSpeciesExactMatch	UPHENO:7001052	epithelial cell	semapv:LogicalReasoning
PLANP:0000313	abnormal endoplasmic reticulum	semapv:crossSpeciesExactMatch	UPHENO:7001053	endoplasmic reticulum	semapv:LogicalReasoning
PLANP:0000314	abnormal distal tubule	semapv:crossSpeciesExactMatch	UPHENO:7001054	distal tubule	semapv:LogicalReasoning
PLANP:0000317	abnormal esophagus	semapv:crossSpeciesExactMatch	UPHENO:0004486	esophagus phenotype	semapv:LogicalReasoning
PLANP:0000335	abnormal interneuron	semapv:crossSpeciesExactMatch	UPHENO:7001055	interneuron	semapv:LogicalReasoning
PLANP:0000341	abnormal mitochondrion	semapv:crossSpeciesExactMatch	UPHENO:7000100	mitochondrion	semapv:LogicalReasoning
PLANP:0000346	abnormal ganglion	semapv:crossSpeciesExactMatch	UPHENO:0088183	ganglion morphology phenotype	semapv:LogicalReasoning
PLANP:0000354	abnormal afferent neuron	semapv:crossSpeciesExactMatch	UPHENO:7001056	afferent neuron	semapv:LogicalReasoning
PLANP:0000363	abnormal cell	semapv:crossSpeciesExactMatch	UPHENO:7001057	cell	semapv:LogicalReasoning
PLANP:0000365	abnormal peripheral nervous system	semapv:crossSpeciesExactMatch	UPHENO:0005116	peripheral nervous system phenotype	semapv:LogicalReasoning
PLANP:0000372	abnormal tissue	semapv:crossSpeciesExactMatch	UPHENO:0002564	tissue phenotype	semapv:LogicalReasoning
PLANP:0000378	abnormal enteric neuron	semapv:crossSpeciesExactMatch	UPHENO:7001058	enteric neuron	semapv:LogicalReasoning
PLANP:0000383	abnormal cement gland	semapv:crossSpeciesExactMatch	UPHENO:0004183	embryonic cement gland phenotype	semapv:LogicalReasoning
PLANP:0000387	abnormal lysosome	semapv:crossSpeciesExactMatch	UPHENO:0067671	morphology of lysosome phenotype	semapv:LogicalReasoning
PLANP:0000393	abnormal dorsal-ventral axis	semapv:crossSpeciesExactMatch	UPHENO:7001059	dorsal-ventral axis	semapv:LogicalReasoning
PLANP:0000410	abnormal multicellular anatomical structure	semapv:crossSpeciesExactMatch	UPHENO:7001060	multicellular anatomical structure	semapv:LogicalReasoning
PLANP:0000420	abnormal cell junction	semapv:crossSpeciesExactMatch	UPHENO:0067741	morphology of cell junction phenotype	semapv:LogicalReasoning
PLANP:0000427	abnormal epidermis	semapv:crossSpeciesExactMatch	UPHENO:0004537	skin epidermis phenotype	semapv:LogicalReasoning
PLANP:0000439	abnormal mouth	semapv:crossSpeciesExactMatch	UPHENO:0002828	mouth phenotype	semapv:LogicalReasoning
PLANP:0000445	abnormal spermatocyte	semapv:crossSpeciesExactMatch	UPHENO:7001061	spermatocyte	semapv:LogicalReasoning
PLANP:0000452	abnormal neuron	semapv:crossSpeciesExactMatch	UPHENO:7001062	neuron	semapv:LogicalReasoning
PLANP:0000456	abnormal nerve	semapv:crossSpeciesExactMatch	UPHENO:0004508	nerve phenotype	semapv:LogicalReasoning
PLANP:0000462	abnormal blastema	semapv:crossSpeciesExactMatch	UPHENO:0004993	blastema phenotype	semapv:LogicalReasoning
PLANP:0000494	skinny head	semapv:crossSpeciesExactMatch	UPHENO:0054609	decreased width of the head	semapv:LogicalReasoning
PLANP:0000497	abnormal morphology of head	semapv:crossSpeciesExactMatch	UPHENO:7001063	head morphology; morphology of head	semapv:LogicalReasoning
PLANP:0000498	abnormal morphology of tail	semapv:crossSpeciesExactMatch	UPHENO:0086590	post-anal tail morphology phenotype	semapv:LogicalReasoning
PLANP:0000515	loss of eyes	semapv:crossSpeciesExactMatch	UPHENO:0009105	absent camera-type eye	semapv:LogicalReasoning
PLANP:0000519	decreased pigmentation of the eyes	semapv:crossSpeciesExactMatch	UPHENO:0018553	decreased pigmentation in the camera-type eye	semapv:LogicalReasoning
PLANP:0000521	short tail	semapv:crossSpeciesExactMatch	UPHENO:0046558	decreased length of post-anal tail	semapv:LogicalReasoning
PLANP:0000523	long tail	semapv:crossSpeciesExactMatch	UPHENO:0072260	increased length of the post-anal tail	semapv:LogicalReasoning
PLANP:0000524	wide head	semapv:crossSpeciesExactMatch	UPHENO:0006222	increased width of head	semapv:LogicalReasoning
PLANP:0000529	loss of head	semapv:crossSpeciesExactMatch	UPHENO:0009090	absent head	semapv:LogicalReasoning
PLANP:0000533	loss of tail	semapv:crossSpeciesExactMatch	UPHENO:0025517	absent post-anal tail in the multicellular organism	semapv:LogicalReasoning
PLANP:0000536	decreased pigmentation of the epidermis	semapv:crossSpeciesExactMatch	UPHENO:0018531	decreased pigmentation in the skin epidermis	semapv:LogicalReasoning
PLANP:0000542	abnormal whole organism	semapv:crossSpeciesExactMatch	UPHENO:0002949	multicellular organism phenotype	semapv:LogicalReasoning
PLANP:0000546	abnormal dorsal region	semapv:crossSpeciesExactMatch	UPHENO:7001064	dorsal region	semapv:LogicalReasoning
PLANP:0000551	abnormal adherens junction	semapv:crossSpeciesExactMatch	UPHENO:0082546	adherens junction phenotype	semapv:LogicalReasoning
PLANP:0000556	abnormal antrum	semapv:crossSpeciesExactMatch	UPHENO:7001065	antrum	semapv:LogicalReasoning
PLANP:0000558	abnormal axon	semapv:crossSpeciesExactMatch	UPHENO:7001066	axon	semapv:LogicalReasoning
PLANP:0000560	abnormal basal body	semapv:crossSpeciesExactMatch	UPHENO:7001067	basal body	semapv:LogicalReasoning
PLANP:0000574	abnormal cilium	semapv:crossSpeciesExactMatch	UPHENO:7001068	cilium	semapv:LogicalReasoning
PLANP:0000575	abnormal commissure	semapv:crossSpeciesExactMatch	UPHENO:7001069	commissure; commissure variant	semapv:LogicalReasoning
PLANP:0000577	abnormal dendrite	semapv:crossSpeciesExactMatch	UPHENO:7001070	dendrite	semapv:LogicalReasoning
PLANP:0000582	abnormal epidermal cell	semapv:crossSpeciesExactMatch	UPHENO:7001071	epidermal cell	semapv:LogicalReasoning
PLANP:0000587	abnormal extracellular matrix	semapv:crossSpeciesExactMatch	UPHENO:0067718	morphology of extracellular matrix phenotype	semapv:LogicalReasoning
PLANP:0000599	abnormal intercellular junction	semapv:crossSpeciesExactMatch	UPHENO:0067740	morphology of cell-cell junction phenotype	semapv:LogicalReasoning
PLANP:0000608	abnormal melanosome	semapv:crossSpeciesExactMatch	UPHENO:0067663	morphology of melanosome phenotype	semapv:LogicalReasoning
PLANP:0000620	abnormal optic nerve	semapv:crossSpeciesExactMatch	UPHENO:0003114	cranial nerve II phenotype	semapv:LogicalReasoning
PLANP:0000624	abnormal pigment cell	semapv:crossSpeciesExactMatch	UPHENO:7001072	pigment cell	semapv:LogicalReasoning
PLANP:0000652	abnormal synaptonemal complex	semapv:crossSpeciesExactMatch	UPHENO:7001004	synaptonemal complex	semapv:LogicalReasoning
PLANP:0000653	abnormal tail tip	semapv:crossSpeciesExactMatch	UPHENO:0003497	post-anal tail tip phenotype	semapv:LogicalReasoning
PLANP:0000665	abnormal epithelium	semapv:crossSpeciesExactMatch	UPHENO:0005141	epithelium phenotype	semapv:LogicalReasoning
PLANP:0000765	abnormal eye primordium	semapv:crossSpeciesExactMatch	UPHENO:0003189	eye primordium phenotype	semapv:LogicalReasoning
PLANP:0000793	increased pigmentation of the eyes	semapv:crossSpeciesExactMatch	UPHENO:0010721	increased pigmentation in the camera-type eye	semapv:LogicalReasoning
PLANP:0000794	increased pigmentation of the epidermis	semapv:crossSpeciesExactMatch	UPHENO:0010671	increased pigmentation in the skin epidermis	semapv:LogicalReasoning
PLANP:0000808	decreased pigmentation of the head	semapv:crossSpeciesExactMatch	UPHENO:0018603	decreased pigmentation in the head	semapv:LogicalReasoning
PLANP:0000809	increased pigmentation of the head	semapv:crossSpeciesExactMatch	UPHENO:0010703	increased pigmentation in the head	semapv:LogicalReasoning
WBPhenotype:0000037	egg morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001080	egg morphology; egg morphology variant	semapv:LogicalReasoning
WBPhenotype:0000050	embryonic lethal	semapv:crossSpeciesExactMatch	UPHENO:7000020	embryonic lethal; lethal - all die during embryonic stage	semapv:LogicalReasoning
WBPhenotype:0000061	extended life span	semapv:crossSpeciesExactMatch	UPHENO:7000952	extended life span	semapv:LogicalReasoning
WBPhenotype:0000062	lethal	semapv:crossSpeciesExactMatch	UPHENO:7000011	lethal	semapv:LogicalReasoning
WBPhenotype:0000071	head morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001081	head morphology; head morphology variant	semapv:LogicalReasoning
WBPhenotype:0000073	tail morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0086590	post-anal tail morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000092	intestinal cell proliferation variant	semapv:crossSpeciesExactMatch	UPHENO:7001001	enterocyte proliferation; intestinal cell proliferation variant	semapv:LogicalReasoning
WBPhenotype:0000179	neuron degeneration	semapv:crossSpeciesExactMatch	UPHENO:0086339	neuron degeneration	semapv:LogicalReasoning
WBPhenotype:0000315	mechanosensation variant	semapv:crossSpeciesExactMatch	UPHENO:7000018	mechanosensation variant; touch response	semapv:LogicalReasoning
WBPhenotype:0000321	nose morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0087950	nose morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000362	blastocoel variant	semapv:crossSpeciesExactMatch	UPHENO:0004991	blastocele phenotype	semapv:LogicalReasoning
WBPhenotype:0000388	sperm morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001082	sperm morphology; sperm morphology variant	semapv:LogicalReasoning
WBPhenotype:0000436	protein subcellular localization variant	semapv:crossSpeciesExactMatch	UPHENO:0049934	protein localization phenotype	semapv:LogicalReasoning
WBPhenotype:0000455	jerky movement	semapv:crossSpeciesExactMatch	UPHENO:7000986	jerky movement	semapv:LogicalReasoning
WBPhenotype:0000533	cell morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7000022	cell morphology; cell morphology variant	semapv:LogicalReasoning
WBPhenotype:0000536	cell physiology phenotype	semapv:crossSpeciesExactMatch	UPHENO:0085578	cell physiology phenotype	semapv:LogicalReasoning
WBPhenotype:0000598	alimentary system morphology variant	semapv:crossSpeciesExactMatch	UPHENO:7001083	alimentary system morphology; alimentary system morphology variant	semapv:LogicalReasoning
WBPhenotype:0000604	nervous system morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0076702	nervous system morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000605	reproductive system morphology variant	semapv:crossSpeciesExactMatch	UPHENO:0087547	reproductive system morphology phenotype	semapv:LogicalReasoning
WBPhenotype:0000613	reproductive system physiology variant	semapv:crossSpeciesExactMatch	UPHENO:0002378	reproductive system physiology phenotype	semapv:LogicalReasoning
WBPhenotype:0000624	reproductive system development variant	semapv:crossSpeciesExactMatch	UPHENO:7000970	reproductive system development; reproductive system development variant	semapv:LogicalReasoning
