upheno_id	upheno_label	parent	comment
UPHENO:7001088	gonad morphology; gonad morphology variant	UPHENO:0002536|UPHENO:0002909|UPHENO:0003056	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.WBPhenotype:0001355 (gonad morphology variant), XPO:0101669 (abnormal gonad morphology)
UPHENO:7001089	proctodeum morphology; proctodeum morphology variant	UPHENO:0002747|UPHENO:0004867	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.WBPhenotype:0001359 (proctodeum morphology variant), XPO:0103233 (abnormal proctodeum morphology)
UPHENO:7001090	abnormally increased number of neuron; extra neuron	UPHENO:0004523	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.WBPhenotype:0002508 (extra neuron), XPO:0130970 (abnormally increased number of neuron)
UPHENO:7001091	macrophage; macrophage abnormal	UPHENO:0004503|UPHENO:0004507|UPHENO:0002948|UPHENO:0002532|UPHENO:0004459|UPHENO:0002963	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0016791 (macrophage abnormal, abnormal), XPO:0101216 (abnormal macrophage)
UPHENO:7001092	epidermis morphology	UPHENO:0004537|UPHENO:0002902|UPHENO:0004888|UPHENO:0005141|UPHENO:0003811	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004673 (epidermis morphology, abnormal), XPO:0101640 (abnormal epidermis morphology)
UPHENO:7001093	central nervous system morphology	UPHENO:0004523|UPHENO:0004521	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101663 (abnormal central nervous system morphology), ZP:0000577 (central nervous system morphology, abnormal)
UPHENO:7001094	nervous system morphology	UPHENO:0004523|UPHENO:0002963	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0013406 (nervous system morphology, abnormal), XPO:0101664 (abnormal nervous system morphology)
UPHENO:7001095	cartilage element morphology	UPHENO:0002537|UPHENO:0002559	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0002251 (cartilage element morphology, abnormal), XPO:0101679 (abnormal cartilage element morphology)
UPHENO:7001096	skeletal element morphology	UPHENO:0002754|UPHENO:0003799|UPHENO:0005112|UPHENO:0002559	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0106607 (skeletal element morphology, abnormal), XPO:0101680 (abnormal skeletal element morphology)
UPHENO:7001097	chondrocranium morphology	UPHENO:0003414|UPHENO:0004704	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101681 (abnormal chondrocranium morphology), ZP:0000645 (chondrocranium morphology, abnormal)
UPHENO:7001098	olfactory placode morphology	UPHENO:0003228|UPHENO:0005071|UPHENO:0003824	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101709 (abnormal olfactory placode morphology), ZP:0005260 (olfactory placode morphology, abnormal)
UPHENO:7001099	neurogenic placode morphology	UPHENO:0002571|UPHENO:0003485|UPHENO:0003824	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101710 (abnormal neurogenic placode morphology), ZP:0009791 (neurogenic placode morphology, abnormal)
UPHENO:7001100	rhombomere morphology	UPHENO:0004622|UPHENO:0003461|UPHENO:0003952	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101715 (abnormal rhombomere morphology), ZP:0004877 (rhombomere morphology, abnormal)
UPHENO:7001101	optic tectum morphology	UPHENO:0004243|UPHENO:0002902|UPHENO:0004620	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0002074 (optic tectum morphology, abnormal), XPO:0101730 (abnormal optic tectum morphology)
UPHENO:7001102	trunk morphology	UPHENO:0002926|UPHENO:0003413	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101735 (abnormal trunk morphology), ZP:0003437 (trunk morphology, abnormal)
UPHENO:7001103	fin vasculature morphology	UPHENO:0003031|UPHENO:0002678|UPHENO:0004877	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0015449 (fin vasculature morphology, abnormal), XPO:0101744 (abnormal fin vasculature morphology)
UPHENO:7001104	aortic arch 1 morphology	UPHENO:0005004|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101748 (abnormal aortic arch 1 morphology), ZP:0018513 (aortic arch 1 morphology, abnormal)
UPHENO:7001105	aortic arch morphology	UPHENO:0003031|UPHENO:0003019|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0001151 (aortic arch morphology, abnormal), XPO:0101749 (abnormal aortic arch morphology)
UPHENO:7001106	cranium morphology	UPHENO:0002844|UPHENO:0004704|UPHENO:0002964	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0006723 (cranium morphology, abnormal), XPO:0101764 (abnormal cranium morphology)
UPHENO:7001107	trunk vasculature morphology	UPHENO:0004507|UPHENO:0002869|UPHENO:0002902	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0000456 (trunk vasculature morphology, abnormal), XPO:0101770 (abnormal trunk vasculature morphology)
UPHENO:7001108	intermediate mesoderm morphology	UPHENO:0004892|UPHENO:0002564|UPHENO:0002569	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0006585 (intermediate mesoderm morphology, abnormal), XPO:0101772 (abnormal intermediate mesoderm morphology)
UPHENO:7001109	primary germ layer morphology	UPHENO:0004900|UPHENO:0002564|UPHENO:0004885	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101778 (abnormal primary germ layer morphology), ZP:0016426 (primary germ layer morphology, abnormal)
UPHENO:7001110	hindbrain morphology	UPHENO:0003952|UPHENO:0002902|UPHENO:0004802	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101793 (abnormal hindbrain morphology), ZP:0000023 (hindbrain morphology, abnormal)
UPHENO:7001111	somite morphology	UPHENO:0004892|UPHENO:0002564|UPHENO:0003432|UPHENO:0004545	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0000012 (somite morphology, abnormal), XPO:0101798 (abnormal somite morphology)
UPHENO:7001112	brain morphology; brain structure	UPHENO:0002909|UPHENO:0002844|UPHENO:0004802|UPHENO:0004521	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0002761 (brain structure, abnormal), XPO:0101801 (abnormal brain morphology)
UPHENO:7001113	preoptic area morphology	UPHENO:0002902	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0002672 (preoptic area morphology, abnormal), XPO:0101826 (abnormal preoptic area morphology)
UPHENO:7001114	neuron morphology	UPHENO:0004523	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101828 (abnormal neuron morphology), ZP:0101970 (neuron morphology, abnormal)
UPHENO:7001115	blastema morphology	UPHENO:0004880|UPHENO:0004993	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101839 (abnormal blastema morphology), ZP:0142495 (blastema morphology, abnormal)
UPHENO:7001116	ventral aorta morphology	UPHENO:0003031|UPHENO:0004829|UPHENO:0003155|UPHENO:0003019	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101840 (abnormal ventral aorta morphology), ZP:0007595 (ventral aorta morphology, abnormal)
UPHENO:7001117	trabecula cranii morphology	UPHENO:0002537|UPHENO:0003414	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0006519 (trabecula cranii morphology, abnormal), XPO:0101844 (abnormal trabecula cranii morphology)
UPHENO:7001118	bone element morphology	UPHENO:0002870|UPHENO:0002559	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101854 (abnormal bone element morphology), ZP:0102860 (bone element morphology, abnormal)
UPHENO:7001119	vertebra morphology	UPHENO:0002983|UPHENO:0002927|UPHENO:0002870|UPHENO:0002813	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0012181 (vertebra morphology, abnormal), XPO:0101885 (abnormal vertebra morphology)
UPHENO:7001120	endocardium morphology	UPHENO:0003368|UPHENO:0002564|UPHENO:0004831	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0001411 (endocardium morphology, abnormal), XPO:0101891 (abnormal endocardium morphology)
UPHENO:7001121	aortic arch 4 morphology	UPHENO:0004988|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101894 (abnormal aortic arch 4 morphology), ZP:0102600 (aortic arch 4 morphology, abnormal)
UPHENO:7001122	posterior crista morphology	UPHENO:0004170|UPHENO:0003044	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0015322 (posterior crista morphology, abnormal), XPO:0101896 (abnormal posterior crista morphology)
UPHENO:7001123	heart primordium morphology	UPHENO:0002564|UPHENO:0004507|UPHENO:0004482|UPHENO:0003158	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004649 (heart primordium morphology, abnormal), XPO:0101919 (abnormal heart primordium morphology)
UPHENO:7001124	epibranchial placode morphology	UPHENO:0005116|UPHENO:0003190|UPHENO:0003824	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101934 (abnormal epibranchial placode morphology), ZP:0009640 (epibranchial placode morphology, abnormal)
UPHENO:7001125	fin morphology	UPHENO:0004877|UPHENO:0002747|UPHENO:0004888	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004992 (fin morphology, abnormal), XPO:0101937 (abnormal fin morphology)
UPHENO:7001126	blastomere morphology	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101939 (abnormal blastomere morphology), ZP:0020091 (blastomere morphology, abnormal)
UPHENO:7001127	early embryonic cell morphology	UPHENO:0004900	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0020093 (early embryonic cell morphology, abnormal), XPO:0101940 (abnormal early embryonic cell morphology)
UPHENO:7001128	lateral line morphology	UPHENO:0002564|UPHENO:0003486|UPHENO:0005309	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0101952 (abnormal lateral line morphology), ZP:0008282 (lateral line morphology, abnormal)
UPHENO:7001129	aortic arch 6 morphology	UPHENO:0004996|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0102602 (aortic arch 6 morphology, abnormal), XPO:0101992 (abnormal aortic arch 6 morphology)
UPHENO:7001130	acinar cell morphology	UPHENO:0002799	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0021523 (acinar cell morphology, abnormal), XPO:0101994 (abnormal acinar cell morphology)
UPHENO:7001131	skeletal tissue morphology	UPHENO:0002712|UPHENO:0002842|UPHENO:0002559	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0149027 (skeletal tissue morphology, abnormal), XPO:0101999 (abnormal skeletal tissue morphology)
UPHENO:7001132	neural crest morphology	UPHENO:0002564|UPHENO:0004519|UPHENO:0004525	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102000 (abnormal neural crest morphology), ZP:0017150 (neural crest morphology, abnormal)
UPHENO:7001133	splanchnocranium morphology	UPHENO:0004704|UPHENO:0004882	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0003089 (splanchnocranium morphology, abnormal), XPO:0102005 (abnormal splanchnocranium morphology)
UPHENO:7001134	pharyngeal endoderm morphology	UPHENO:0002564|UPHENO:0004891	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102006 (abnormal pharyngeal endoderm morphology), ZP:0013142 (pharyngeal endoderm morphology, abnormal)
UPHENO:7001135	retinal neural layer morphology	UPHENO:0002564|UPHENO:0004766|UPHENO:0002902|UPHENO:0005301	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102017 (abnormal retinal neural layer morphology), ZP:0004849 (retinal neural layer morphology, abnormal)
UPHENO:7001136	notochord morphology	UPHENO:0002564|UPHENO:0004543	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0000624 (notochord morphology, abnormal), XPO:0102054 (abnormal notochord morphology)
UPHENO:7001137	anterior crista morphology	UPHENO:0003044|UPHENO:0004171	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102060 (abnormal anterior crista morphology), ZP:0015323 (anterior crista morphology, abnormal)
UPHENO:7001138	spinal cord morphology	UPHENO:0002909|UPHENO:0002767|UPHENO:0004521	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0000617 (spinal cord morphology, abnormal), XPO:0102070 (abnormal spinal cord morphology)
UPHENO:7001139	lymphocyte morphology	UPHENO:0002948	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0017906 (lymphocyte morphology, abnormal), XPO:0102081 (abnormal lymphocyte morphology)
UPHENO:7001140	optic vesicle morphology	UPHENO:0002571|UPHENO:0003410|UPHENO:0004433	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102091 (abnormal optic vesicle morphology), ZP:0006695 (optic vesicle morphology, abnormal)
UPHENO:7001141	skeletal system morphology	UPHENO:0005092|UPHENO:0002963|UPHENO:0002964	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102097 (abnormal skeletal system morphology), ZP:0008386 (skeletal system morphology, abnormal)
UPHENO:7001142	cloaca morphology	UPHENO:0003512|UPHENO:0002902|UPHENO:0002814	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0011326 (cloaca morphology, abnormal), XPO:0102115 (abnormal cloaca morphology)
UPHENO:7001143	liver and biliary system morphology	UPHENO:0002833|UPHENO:0004061|UPHENO:0002963	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0005934 (liver and biliary system morphology, abnormal), XPO:0102125 (abnormal liver and biliary system morphology)
UPHENO:7001144	cranial neural crest morphology	UPHENO:0002564|UPHENO:0003123|UPHENO:0004525	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102145 (abnormal cranial neural crest morphology), ZP:0008430 (cranial neural crest morphology, abnormal)
UPHENO:7001145	ciliary marginal zone morphology	UPHENO:0003204|UPHENO:0004766	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0022113 (ciliary marginal zone morphology, abnormal), XPO:0102162 (abnormal ciliary marginal zone morphology)
UPHENO:7001146	neuromast support cell morphology	UPHENO:0003811	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102176 (abnormal neuromast support cell morphology), ZP:0016131 (neuromast support cell morphology, abnormal)
UPHENO:7001147	male organism morphology	UPHENO:0002949|UPHENO:0005025	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0146382 (male organism morphology, abnormal), XPO:0102177 (abnormal male organism morphology)
UPHENO:7001148	whole organism morphology	UPHENO:0002949|UPHENO:0002525	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0001432 (whole organism morphology, abnormal), XPO:0102178 (abnormal whole organism morphology)
UPHENO:7001149	hatching gland morphology	UPHENO:0004888|UPHENO:0002571|UPHENO:0003490	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102186 (abnormal hatching gland morphology), ZP:0015057 (hatching gland morphology, abnormal)
UPHENO:7001150	mandibular arch skeleton morphology	UPHENO:0004882	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102215 (abnormal mandibular arch skeleton morphology), ZP:0001052 (mandibular arch skeleton morphology, abnormal)
UPHENO:7001151	thyroid primordium morphology	UPHENO:0003147|UPHENO:0002902|UPHENO:0003116	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102218 (abnormal thyroid primordium morphology), ZP:0012473 (thyroid primordium morphology, abnormal)
UPHENO:7001152	hypothalamus morphology	UPHENO:0004614|UPHENO:0002902|UPHENO:0004618	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0009666 (hypothalamus morphology, abnormal), XPO:0102222 (abnormal hypothalamus morphology)
UPHENO:7001153	eye photoreceptor cell morphology	UPHENO:0005207	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0103731 (eye photoreceptor cell morphology, abnormal), XPO:0102232 (abnormal eye photoreceptor cell morphology)
UPHENO:7001154	vascular endothelium morphology	UPHENO:0005115|UPHENO:0004507|UPHENO:0005136	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102233 (abnormal vascular endothelium morphology), ZP:0014930 (vascular endothelium morphology, abnormal)
UPHENO:7001155	prechordal plate morphology	UPHENO:0002564|UPHENO:0003206|UPHENO:0002571|UPHENO:0003213	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102237 (abnormal prechordal plate morphology), ZP:0000616 (prechordal plate morphology, abnormal)
UPHENO:7001156	retinal pigmented epithelium morphology	UPHENO:0005210|UPHENO:0005141|UPHENO:0004766	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0001441 (retinal pigmented epithelium morphology, abnormal), XPO:0102239 (abnormal retinal pigmented epithelium morphology)
UPHENO:7001157	hypophysis morphology	UPHENO:0002754|UPHENO:0005120|UPHENO:0002902|UPHENO:0003116|UPHENO:0004621	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102243 (abnormal hypophysis morphology), ZP:0013673 (hypophysis morphology, abnormal)
UPHENO:7001158	forebrain morphology	UPHENO:0004621|UPHENO:0002902|UPHENO:0004802	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0003575 (forebrain morphology, abnormal), XPO:0102249 (abnormal forebrain morphology)
UPHENO:7001159	neuroectoderm morphology	UPHENO:0002564|UPHENO:0004888|UPHENO:0004519	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0000639 (neuroectoderm morphology, abnormal), XPO:0102256 (abnormal neuroectoderm morphology)
UPHENO:7001160	dorsal fin morphology	UPHENO:0003125|UPHENO:0004479|UPHENO:0004877	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0103787 (dorsal fin morphology, abnormal), XPO:0102322 (abnormal dorsal fin morphology)
UPHENO:7001161	zona limitans intrathalamica morphology	UPHENO:0002864|UPHENO:0002564|UPHENO:0004387|UPHENO:0004618	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0001614 (zona limitans intrathalamica morphology, abnormal), XPO:0102327 (abnormal zona limitans intrathalamica morphology)
UPHENO:7001162	caudal artery morphology	UPHENO:0003031|UPHENO:0005273|UPHENO:0003156|UPHENO:0003019	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102329 (abnormal caudal artery morphology), ZP:0010789 (caudal artery morphology, abnormal)
UPHENO:7001163	epidermal cell morphology	UPHENO:0004537	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102346 (abnormal epidermal cell morphology), ZP:0004723 (epidermal cell morphology, abnormal)
UPHENO:7001164	aortic arch 3 morphology	UPHENO:0004987|UPHENO:0003296	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0102599 (aortic arch 3 morphology, abnormal), XPO:0102348 (abnormal aortic arch 3 morphology)
UPHENO:7001165	barbel morphology	UPHENO:0002747	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0104711 (barbel morphology, abnormal), XPO:0102354 (abnormal barbel morphology)
UPHENO:7001166	regenerating fin morphology	UPHENO:0004880|UPHENO:0004993|UPHENO:0004877	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102382 (abnormal regenerating fin morphology), ZP:0013009 (regenerating fin morphology, abnormal)
UPHENO:7001167	pectoral girdle morphology	UPHENO:0003812|UPHENO:0003375	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102400 (abnormal pectoral girdle morphology), ZP:0009620 (pectoral girdle morphology, abnormal)
UPHENO:7001168	liver morphology	UPHENO:0003405|UPHENO:0004061|UPHENO:0005112|UPHENO:0002634	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102426 (abnormal liver morphology), ZP:0001767 (liver morphology, abnormal)
UPHENO:7001169	presumptive paraxial mesoderm morphology	UPHENO:0004892|UPHENO:0004143|UPHENO:0002571	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0017378 (presumptive paraxial mesoderm morphology, abnormal), XPO:0102447 (abnormal presumptive paraxial mesoderm morphology)
UPHENO:7001170	postcranial axial skeleton morphology	UPHENO:0004047|UPHENO:0002616|UPHENO:0002964	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0018989 (postcranial axial skeleton morphology, abnormal), XPO:0102461 (abnormal postcranial axial skeleton morphology)
UPHENO:7001171	pronephric tubule morphology	UPHENO:0004983|UPHENO:0002564|UPHENO:0004985	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102467 (abnormal pronephric tubule morphology), ZP:0001415 (pronephric tubule morphology, abnormal)
UPHENO:7001172	atrioventricular canal morphology	UPHENO:0002902|UPHENO:0004831|UPHENO:0002626	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102469 (abnormal atrioventricular canal morphology), ZP:0001800 (atrioventricular canal morphology, abnormal)
UPHENO:7001173	trunk musculature morphology	UPHENO:0002816|UPHENO:0002963|UPHENO:0002995	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102497 (abnormal trunk musculature morphology), ZP:0003489 (trunk musculature morphology, abnormal)
UPHENO:7001174	choroid fissure morphology; optic fissure morphology	UPHENO:0004478|UPHENO:0002571|UPHENO:0005097	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102541 (abnormal choroid fissure morphology), ZP:0009815 (optic fissure morphology, abnormal)
UPHENO:7001175	lens morphology	UPHENO:0004765|UPHENO:0005097|UPHENO:0002902	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102550 (abnormal lens morphology), ZP:0000420 (lens morphology, abnormal)
UPHENO:7001176	lymph vessel morphology	UPHENO:0004507|UPHENO:0004004|UPHENO:0002902|UPHENO:0004547	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102554 (abnormal lymph vessel morphology), ZP:0140535 (lymph vessel morphology, abnormal)
UPHENO:7001177	caudal vein morphology	UPHENO:0005273|UPHENO:0003152|UPHENO:0003605	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004052 (caudal vein morphology, abnormal), XPO:0102575 (abnormal caudal vein morphology)
UPHENO:7001178	outer limiting membrane morphology	UPHENO:0005205|UPHENO:0002564|UPHENO:0005301|UPHENO:0002573	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102581 (abnormal outer limiting membrane morphology), ZP:0137692 (outer limiting membrane morphology, abnormal)
UPHENO:7001179	gut epithelium morphology	UPHENO:0002833|UPHENO:0005141|UPHENO:0005257	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102618 (abnormal gut epithelium morphology), ZP:0002921 (gut epithelium morphology, abnormal)
UPHENO:7001180	caudal fin skeleton morphology	UPHENO:0002616	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0102666 (abnormal caudal fin skeleton morphology), ZP:0014769 (caudal fin skeleton morphology, abnormal)
